,vehicle_id,start_time,stop_time
1664,173210,67573,81290
1665,173210,83154,83154
1666,580791,69093,72151
1667,128477,4,4571
1668,128477,41675,64534
1669,128477,68101,86329
1670,326480,37544,37544
1671,326480,44236,58759
1672,572437,10,61
1673,572437,66135,66135
1674,572437,68053,83458
1675,253016,28030,28030
1676,253016,42660,53072
1677,253016,54813,83651
1678,253016,85199,85453
1679,257388,40015,60143
1680,257388,61449,85185
1681,620713,69287,83550
1682,217958,46772,83009
1683,577896,66251,66251
1684,577896,68425,86034
1685,226612,23863,37584
1686,226612,38859,52399
1687,226612,53752,64238
1688,226612,67606,71619
1689,598328,40403,40403
1690,598328,45088,82787
1691,630011,9075,22455
1692,630011,43970,61463
1693,630011,62949,64830
1694,630011,67624,83084
1695,630011,84301,86350
1696,539737,66995,82805
1697,585538,40022,40022
1698,585538,41958,64683
1699,585538,65885,83475
1700,607110,63688,81385
1701,539885,32008,32295
1702,539885,35742,38978
1703,539885,63300,83501
1704,203082,42491,58878
1705,203082,61947,74988
1706,608411,67768,86396
1707,568994,71579,75254
1708,568994,76869,80392
1709,603706,37507,46394
1710,603706,63934,86389
1711,83420,39450,82798
1712,590508,29,13354
1713,590508,44765,44765
1714,590508,50188,56543
1715,590508,67344,86392
1716,160034,37633,57562
1717,160034,61459,83339
1718,616033,67280,83394
1719,418923,46722,84102
1720,418923,85434,86336
1721,209393,40899,57877
1722,209393,68741,80352
1723,209393,81634,82759
1724,591806,13,6222
1725,591806,35635,55797
1726,591806,66183,86388
1727,256241,116,10992
1728,256241,69138,86357
1729,368535,68137,82654
1730,448109,42538,83135
1731,530325,6,11019
1732,530325,67562,86268
1733,445068,72166,82939
1734,626366,2036,3324
1735,626366,42290,51326
1736,626366,64393,83818
1737,626366,85122,85979
1738,575971,32934,32934
1739,323893,42687,60820
1740,376546,248,7527
1741,376546,39947,60083
1742,376546,62868,85826
1743,476127,68063,82811
1744,603465,29062,79388
1745,603465,81054,81359
1746,633704,67346,82963
1747,584390,42491,81607
1748,394439,38482,38482
1749,459822,42662,86398
1750,247386,24064,66463
1751,247386,67732,77329
1752,597620,31346,31346
1753,597620,42590,61344
1754,597620,62621,65717
1755,597620,68001,85668
1756,632358,3,6244
1757,632358,70295,70636
1758,632358,71861,86397
1759,223281,62646,69787
1760,223281,71296,83273
1761,370422,102,9553
1762,370422,42157,83055
1763,598186,68203,82895
1764,519864,37,1993
1765,519864,32496,32496
1766,519864,39851,83509
1767,505989,245,2964
1768,505989,68497,75083
1769,505989,76302,84905
1770,473425,68538,72876
1771,473425,74215,83117
1772,541588,64824,84290
1773,257437,31168,31168
1774,257437,44233,82875
1775,472756,40527,55799
1776,472756,68488,84875
1777,338257,13,88
1778,338257,64567,83543
1779,488935,47181,86287
1780,626157,41805,82286
1781,542926,63030,83145
1782,447280,40960,58615
1783,447280,62243,83464
1784,459621,39699,83507
1785,578634,34991,34991
1786,368370,37087,54091
1787,368370,57324,84263
1788,590215,37884,82908
1789,254723,68378,83942
1790,394823,67847,82865
1791,634207,81,4692
1792,634207,69795,82830
1793,502056,33777,33777
1794,502056,66728,82839
1795,500181,39567,48497
1796,500181,59636,83280
1797,138203,46801,85451
1798,569068,68242,83529
1799,631237,66396,84050
1800,536007,64750,82963
1801,620712,59191,59191
1802,620712,85782,86350
1803,241911,67916,83104
1804,193326,43999,82953
1805,546917,67434,67434
1806,616114,43116,59025
1807,616114,69519,82915
1808,396096,143,143
1809,396096,66303,74172
1810,603589,30448,30448
1811,603589,43199,84365
1812,483501,31821,50290
1813,483501,62480,74873
1814,572091,67844,82800
1815,576531,35644,49730
1816,576531,67158,73866
1817,576531,75633,82142
1818,606120,67383,76726
1819,606120,78298,82811
1820,235423,41159,58944
1821,235423,63508,85409
1822,154773,36413,59502
1823,154773,62397,83051
1824,581092,67763,74350
1825,625605,44642,57441
1826,625605,59993,69696
1827,625605,71253,83194
1828,498744,65141,86374
1829,600049,264,1007
1830,600049,33584,33584
1831,600049,37889,37889
1832,600049,42198,63117
1833,600049,66710,85584
1834,578127,40609,40777
1835,578127,67530,82731
1836,359591,23883,26236
1837,580920,43140,82635
1838,309096,57368,57368
1839,309096,66070,82753
1840,132026,40670,44156
1841,132026,67802,72242
1842,132026,73647,81740
1843,615914,11,11
1844,615914,70150,81118
1845,336004,40272,83150
1846,118874,22052,58094
1847,118874,63552,67062
1848,560319,54733,55807
1849,560319,57238,71580
1850,560319,72928,74633
1851,571421,67685,68033
1852,571421,69310,82817
1853,636784,57177,74456
1854,636784,76456,86396
1855,634716,39732,53754
1856,634716,55137,77478
1857,560602,43146,54292
1858,560602,57781,84149
1859,394234,39304,83104
1860,565902,67233,82881
1861,154839,25481,57598
1862,624438,66994,82157
1863,619978,76,125
1864,619978,2061,14165
1865,619978,68127,83217
1866,619978,85943,86391
1867,635361,11,5346
1868,635361,73092,86374
1869,377558,40812,57669
1870,377558,60506,82598
1871,411882,68380,82886
1872,620090,67074,83834
1873,631579,25206,64748
1874,515722,656,656
1875,515722,39515,39515
1876,515722,42940,84994
1877,625796,267,2970
1878,625796,69347,70938
1879,473875,67896,83329
1880,588528,31645,31645
1881,588528,67985,82951
1882,616490,39724,62436
1883,616490,66450,81734
1884,619185,24614,29042
1885,619185,42791,78654
1886,591338,38674,57540
1887,591338,67862,83233
1888,373546,51397,65132
1889,135255,25826,57929
1890,135255,72281,86380
1891,629328,67260,85074
1892,366497,65713,83454
1893,227351,24959,66420
1894,485855,6,11050
1895,485855,12404,12405
1896,485855,45969,56788
1897,485855,68734,73223
1898,485855,76150,86341
1899,407369,41404,82839
1900,85529,59,10773
1901,85529,69327,86390
1902,85503,38978,38981
1903,85503,42941,57864
1904,85503,68699,68702
1905,85503,70657,82236
1906,478048,68581,85936
1907,616099,44789,53913
1908,341603,38112,38112
1909,341603,67733,83171
1910,629599,2,3573
1911,629599,37066,37066
1912,629599,44432,55051
1913,629599,79912,86365
1914,318503,36134,36134
1915,318503,42860,44048
1916,318503,45405,57533
1917,318503,59664,83404
1918,585900,2,10796
1919,585900,53282,53282
1920,585900,69738,86393
1921,605275,3,10904
1922,605275,67376,86234
1923,200501,44612,44612
1924,200501,46814,46814
1925,200501,67955,83315
1926,601820,60249,68370
1927,601820,69784,83163
1928,171004,48720,48720
1929,185942,66325,84870
1930,538025,7,869
1931,538025,40604,86369
1932,521479,66212,84115
1933,471996,47138,61199
1934,471996,65284,82767
1935,500641,46994,51706
1936,500641,54021,84360
1937,623261,99,6464
1938,623261,64899,84238
1939,542236,35,6653
1940,542236,9687,9998
1941,542236,16562,16562
1942,542236,66645,66645
1943,542236,67857,67857
1944,542236,69328,83658
1945,565265,68161,83043
1946,546111,48,10937
1947,546111,68138,73396
1948,546111,74629,86378
1949,401124,39517,83324
1950,483882,40397,86353
1951,527578,37464,84266
