,vehicle_id,start_time,stop_time
4084,424307,41310,58041
4085,424307,64694,86340
4086,242954,68067,82913
4087,230018,25087,57564
4088,296926,69006,82239
4089,296926,84500,84500
4090,587663,68285,70424
4091,587663,71760,82991
4092,575961,33,8633
4093,575961,34055,34055
4094,575961,42494,55364
4095,575961,68527,86387
4096,217310,68395,83750
4097,605530,72921,86396
4098,574423,41057,58187
4099,574423,61526,83338
4100,212442,68354,69499
4101,212442,71461,82897
4102,257434,72856,83497
4103,592268,36079,58415
4104,592268,65970,68400
4105,592268,70163,83493
4106,475044,34800,58323
4107,475044,61689,85079
4108,207088,251,11993
4109,555052,51321,51321
4110,600224,40590,58488
4111,600224,61513,82848
4112,636852,67789,82682
4113,209091,37349,58270
4114,209091,61896,86019
4115,482216,44006,45493
4116,482216,46726,46882
4117,482216,48338,58470
4118,482216,61593,62229
4119,482216,63591,67089
4120,482216,68743,70265
4121,482216,71776,82796
4122,618086,19,1262
4123,618086,66614,82959
4124,335157,78556,78560
4125,181198,67052,67052
4126,181198,68349,82605
4127,626232,50314,53263
4128,626232,72249,83146
4129,416523,23,1798
4130,416523,51955,58312
4131,416523,61533,86387
4132,547089,14,9244
4133,547089,40088,45560
4134,547089,47353,51159
4135,547089,52813,58069
4136,547089,61706,62665
4137,547089,69339,69340
4138,547089,72195,80686
4139,541777,57089,58255
4140,222293,37023,51887
4141,222293,68357,78675
4142,394240,42231,57364
4143,394240,61625,62189
4144,394240,63923,64537
4145,394240,65838,68214
4146,394240,69772,69866
4147,394240,71534,71932
4148,394240,73449,84198
4149,457999,42058,58458
4150,457999,63907,64569
4151,457999,65927,84910
4152,376313,67582,68085
4153,376313,69921,84343
4154,551968,62244,86384
4155,333280,68370,69488
4156,333280,71398,82883
4157,381236,41575,58222
4158,381236,61670,86356
4159,530030,33988,50031
4160,530030,51341,52525
4161,530030,53868,56652
4162,530030,61626,64611
4163,530030,66706,66706
4164,530030,68570,69954
4165,530030,71737,76474
4166,530030,80306,84468
4167,610576,61842,84763
4168,630176,72293,84226
4169,453618,33790,57087
4170,453618,62991,84394
4171,500925,66568,66695
4172,500925,68729,83524
4173,479030,32776,32776
4174,479030,68365,82863
4175,482585,68072,82686
4176,376350,39895,39895
4177,207584,36,10650
4178,207584,42868,56538
4179,207584,57767,58023
4180,207584,64488,86341
4181,336219,33821,58466
4182,336219,62196,64833
4183,336219,66061,79266
4184,636354,28732,28732
4185,636354,42012,58485
4186,636354,61553,64805
4187,636354,66452,70016
4188,636354,71601,83641
4189,565913,41501,58484
4190,565913,61523,85420
4191,172797,21732,21732
4192,575630,42090,58444
4193,575630,65887,83320
4194,395988,41337,58442
4195,395988,64064,83951
4196,219593,43039,58250
4197,219593,61516,82879
4198,410024,36216,54484
4199,410024,70078,81158
4200,527273,36057,40598
4201,527273,45598,58313
4202,527273,61812,64981
4203,527273,66470,82778
4204,124565,217,6328
4205,124565,43284,58195
4206,124565,61552,62926
4207,124565,65827,86394
4208,499221,67512,84404
4209,224029,68037,82929
4210,613432,74503,74503
4211,613432,75989,82302
4212,256535,87,6603
4213,256535,64450,86397
4214,532620,38452,42944
4215,532620,45047,58483
4216,532620,61638,83206
4217,636840,42141,53294
4218,636840,54583,58453
4219,636840,61533,63500
4220,636840,64996,69453
4221,636840,71067,82882
4222,94650,23720,57466
4223,605335,30926,30926
4224,605335,68176,70166
4225,605335,71469,83790
4226,178627,39236,55719
4227,460720,43988,55206
4228,460720,63574,66921
4229,513934,46035,57949
4230,608682,64,7221
4231,608682,35341,35341
4232,575224,46326,57575
4233,575224,67131,76686
4234,533233,44116,44245
4235,533233,68677,69576
4236,533233,71241,82961
4237,368793,42461,58462
4238,368793,62154,69837
4239,368793,71089,85814
4240,459854,42215,58343
4241,459854,61872,64877
4242,459854,66592,86195
4243,248702,33465,58480
4244,248702,61578,72806
4245,591115,42283,58367
4246,591115,61892,62115
4247,591115,65735,83763
4248,272105,40129,58478
4249,272105,71109,86394
4250,616659,72,11699
4251,616659,39323,50316
4252,616659,67974,86384
4253,128508,45219,58388
4254,128508,61614,64350
4255,128508,68818,83805
4256,636494,28,6062
4257,636494,54347,58452
4258,636494,61554,67575
4259,636494,68903,86228
4260,624949,42981,58398
4261,624949,61682,62292
4262,624949,63573,67619
4263,624949,68824,79787
4264,624949,84174,84178
4265,603470,381,7764
4266,603470,10805,10807
4267,603470,38921,39235
4268,625722,40503,43511
4269,625722,67482,82847
4270,527348,25123,37488
4271,527348,38849,58487
4272,527348,72875,76433
4273,527348,77794,82415
4274,589810,8,10803
4275,370455,67243,84826
4276,458938,64948,64948
4277,591966,55,10450
4278,591966,68104,86391
4279,453444,45819,58343
4280,453444,61535,69914
4281,453444,71441,84655
4282,583560,25131,25131
4283,583560,41377,58242
4284,583560,66141,82755
4285,473161,41733,58460
4286,473161,61895,82882
4287,600033,70573,84802
4288,604678,8,10913
4289,604678,12567,12567
4290,604678,65915,86381
4291,578919,19380,19380
4292,578919,37927,58358
4293,578919,62066,69265
4294,578919,72610,73296
4295,578919,74527,75422
4296,536726,47343,53907
4297,536726,68064,83238
4298,366452,15,1580
4299,366452,67420,81624
4300,546166,1149,1149
4301,546166,3182,3186
4302,546166,53503,58354
4303,546166,68291,82987
4304,535598,33701,58313
4305,535598,62004,83921
4306,631702,24952,57573
4307,527652,63216,68093
4308,527652,70229,82974
4309,636981,25764,57529
4310,636981,71515,71517
4311,636981,73595,73665
4312,114754,11,95
4313,114754,42712,58260
4314,114754,61848,86345
4315,419932,100,3182
4316,419932,42620,57487
4317,419932,61679,68769
4318,419932,70570,86387
4319,235547,40909,41355
4320,235547,42638,42638
4321,235547,47700,58126
4322,235547,68242,80373
4323,620119,42518,49218
4324,620119,51661,58488
4325,620119,65101,84152
4326,588810,43195,58344
4327,588810,61555,63515
4328,588810,65843,82849
4329,574011,33728,33728
4330,574011,68439,81596
4331,555292,67373,68901
4332,555292,70490,83078
4333,530517,67371,84445
4334,521351,54,10787
4335,521351,67477,70186
4336,521351,72132,86381
4337,458080,43322,58313
4338,458080,62301,70569
4339,458080,71783,86208
4340,482661,68232,70540
4341,482661,71763,83091
4342,458439,79629,80942
4343,458439,85690,86353
4344,345541,42835,58299
4345,345541,62153,83734
4346,556671,64485,65069
4347,556671,66600,80479
4348,96330,25066,57510
4349,476777,39688,58446
4350,476777,61657,83678
4351,607719,39763,54459
4352,607719,61539,64756
4353,607719,66577,72729
4354,519684,475,502
4355,519684,64191,82935
4356,519684,84568,86387
4357,128288,67354,83000
4358,624732,41703,58471
4359,624732,61679,72390
4360,624732,74316,82796
4361,579503,39845,57224
4362,579503,65776,79621
4363,257183,36341,36341
4364,257183,40399,58375
4365,257183,64295,70132
4366,257183,71372,83967
4367,581502,38497,39974
4368,581502,42857,52802
4369,581502,63385,86387
4370,132776,24972,56729
4371,625810,32127,32127
4372,625810,68563,80664
4373,625810,82891,82891
4374,613119,42932,50279
4375,613119,75887,80210
4376,623107,61617,83234
4377,591934,69803,69803
4378,591934,71963,71963
4379,499785,52020,52020
4380,136092,68316,68344
4381,136092,71286,83259
4382,587399,66892,82877
4383,401137,4,3439
4384,401137,68357,86378
4385,592658,39594,51179
4386,592658,56631,56631
4387,592658,69474,79272
4388,207605,23747,58120
4389,207605,68482,80818
4390,524448,265,10361
4391,524448,74313,86283
4392,477587,31974,37660
4393,477587,40214,58422
4394,477587,61565,85646
4395,539721,68811,86308
4396,498072,68374,82863
4397,602985,68473,73474
4398,602985,77951,86345
4399,594620,29362,58353
4400,559444,74610,85330
4401,637563,66190,82185
4402,539072,31822,31822
4403,539072,42789,44021
4404,539072,45318,48734
4405,539072,50144,52179
4406,539072,53507,58453
4407,539072,61539,61539
4408,539072,64331,82894
4409,260020,42401,58427
4410,260020,61855,70229
4411,260020,72229,83552
4412,522601,45,11813
4413,522601,41165,41165
4414,572355,22020,22020
4415,572355,68177,70294
4416,572355,71580,82955
4417,568773,38604,57705
4418,568773,61559,67709
4419,547391,204,10959
4420,547391,41168,43341
4421,626967,34007,34007
4422,626967,41200,54883
4423,626967,57554,58220
4424,626967,61580,63353
4425,626967,68558,79354
4426,423999,11,9653
4427,423999,11086,11086
4428,423999,39853,48839
4429,423999,63610,86388
4430,625496,32445,32445
4431,625496,41606,57705
4432,625496,69224,77782
4433,531097,70244,80793
4434,568760,41374,58481
4435,568760,72231,86375
4436,604654,81,314
4437,604654,1642,4738
4438,473559,37788,37788
4439,473559,39317,58470
4440,473559,61809,83277
4441,562225,68173,86298
4442,489367,182,11210
4443,489367,66321,86390
4444,166278,22777,40805
4445,166278,42234,43145
4446,166278,45385,45385
4447,166278,47895,51870
4448,166278,53796,53844
4449,166278,55197,55416
4450,166278,56674,56686
4451,520996,68091,83347
4452,473740,67385,70563
4453,473740,71953,77520
4454,473740,82449,83194
4455,623528,42170,58351
4456,623528,61515,64482
4457,623528,66065,83684
4458,130708,46,956
4459,130708,42515,58478
4460,130708,61512,70509
4461,130708,71799,84544
4462,605334,29292,29292
4463,605334,68203,81542
4464,605334,83552,83552
4465,569150,63561,64990
4466,569150,66793,83734
4467,390359,67365,82011
4468,177236,24480,30981
4469,177236,32351,58475
4470,160001,45134,58463
4471,160001,61832,84040
4472,157825,42871,58442
4473,157825,61522,84090
4474,541668,68320,83490
4475,584308,64340,82341
4476,580165,44994,55590
4477,580165,63877,67966
4478,580165,75698,75698
4479,611996,78718,86293
4480,582375,27652,27652
4481,598009,40803,55590
4482,598009,64646,65038
4483,598009,66478,78105
4484,598009,83242,86380
4485,478142,38228,55989
4486,611563,31097,31097
4487,611563,36548,58487
4488,611563,61745,72747
4489,584738,67974,82707
4490,152045,41911,58492
4491,152045,61673,82907
4492,601071,42513,58133
4493,601071,61520,63634
4494,601071,65060,83173
4495,577798,47844,54537
4496,577798,68208,83511
4497,594519,57923,58302
4498,594519,61531,84160
4499,142005,42571,43035
4500,142005,44320,58298
4501,142005,61973,82802
4502,599806,15,2100
4503,599806,54073,58383
4504,599806,61889,61889
4505,599806,63788,82780
4506,453286,69089,69089
4507,453286,71154,83578
4508,167293,31537,32976
4509,167293,34292,58408
4510,167293,61578,65017
4511,477674,200,15524
4512,477674,24458,30408
4513,477674,31949,58458
4514,477674,62143,63813
4515,477674,68907,70473
4516,477674,71994,86396
4517,450211,72505,86314
4518,379019,37631,58102
4519,379019,64277,65045
4520,379019,66313,70243
4521,379019,72188,83661
4522,627753,25484,58096
4523,82818,25273,58080
4524,187204,133,331
4525,187204,41473,58296
4526,295069,40192,55741
4527,295069,65124,82866
4528,478049,42616,57444
4529,478049,61765,68069
4530,478049,69431,86230
4531,592786,80355,84495
4532,356642,66811,83317
4533,479325,61629,83677
4534,498535,68365,68365
4535,498535,69772,81844
4536,404380,3354,3436
4537,404380,42020,58397
4538,404380,61533,82981
4539,400135,189,9024
4540,400135,39440,39440
4541,400135,40682,48137
4542,400135,50156,57047
4543,400135,61548,70415
4544,400135,72319,83406
4545,453314,34359,58339
4546,453314,61699,64754
4547,453314,66166,81155
4548,513001,68289,71588
4549,513001,72939,83020
4550,579119,67833,82939
4551,483029,25288,58295
4552,483029,73452,82715
4553,483029,84335,84335
4554,602124,42736,58372
4555,602124,61978,69726
4556,602124,71183,72090
4557,256202,36808,36935
4558,456487,20332,21037
4559,456487,47199,58252
4560,456487,77002,86394
4561,404892,39699,49823
4562,404892,51161,58478
4563,404892,64917,74151
4564,404892,75498,83294
4565,483539,67678,84078
4566,541003,7805,7805
4567,541003,37421,37421
4568,541003,64700,64852
4569,541003,66158,82759
4570,185954,68243,82893
4571,516202,11,12891
4572,516202,51674,55462
4573,516202,68368,69631
4574,617678,40846,40846
4575,617678,42074,56481
4576,617678,74565,81989
4577,322022,42672,57551
4578,322022,61646,64603
4579,322022,66004,82887
4580,600160,69383,69893
4581,600160,71423,82871
4582,630222,69189,83397
4583,405191,39199,39199
4584,405191,40511,58480
4585,405191,61540,83229
4586,202945,38,12149
4587,202945,43153,55410
4588,202945,68839,86395
4589,582837,39949,58480
4590,582837,68075,86370
4591,507230,25564,25564
4592,507230,68208,82872
4593,635920,73404,82736
4594,617666,68230,68945
4595,617666,70456,84607
4596,128995,22258,28977
4597,128995,31646,31997
4598,128995,42206,42341
4599,554635,42804,57907
4600,554635,62931,83406
4601,501856,42888,58215
4602,501856,61518,82998
4603,345118,19712,34723
4604,345118,68106,82826
4605,594394,42457,42457
4606,594394,49607,55118
4607,594394,66031,70457
4608,594394,71868,82847
4609,208666,24292,58444
4610,208666,61541,71326
4611,626428,43106,58147
4612,626428,61715,61972
4613,626428,66084,82970
4614,627275,11,3570
4615,627275,7692,10063
4616,627275,69140,86177
4617,605349,69834,70434
4618,605349,73969,86369
4619,561051,38497,58490
4620,561051,61960,83963
4621,603346,72705,72705
4622,532915,66344,67027
4623,532915,68297,83126
4624,290483,33919,33919
4625,290483,42904,58336
4626,290483,61603,64690
4627,290483,66563,83025
4628,612665,42789,58374
4629,612665,61581,82784
4630,409156,77044,78018
4631,404573,31967,57389
4632,404573,61923,78060
4633,356659,33732,50692
4634,493943,73292,83021
4635,455728,41864,58423
4636,455728,61511,67029
4637,455728,69677,69677
4638,455728,71402,82686
4639,583714,40073,58458
4640,408543,69579,72515
4641,412571,31222,31222
4642,412571,41517,41517
4643,530947,37055,37912
4644,530947,39525,40623
4645,530947,43751,58189
4646,530947,61512,61639
4647,530947,68140,68374
4648,530947,70233,72966
4649,530947,81022,82421
4650,530947,83774,86070
4651,623197,44245,58344
4652,623197,61631,82785
4653,623170,62565,68154
4654,623170,69395,69934
4655,623170,71394,80772
4656,596800,79564,79598
4657,636380,35336,35336
4658,636380,43149,58215
4659,636380,61518,65908
4660,636380,67197,70023
4661,636380,71674,85843
4662,160880,42143,48592
4663,160880,66711,83151
4664,403366,42055,54282
4665,403366,61548,71608
4666,397013,43397,58291
4667,397013,61606,79662
4668,631515,242,242
4669,631515,41173,54941
4670,631515,73287,74137
4671,222612,67946,82793
4672,536653,68130,69785
4673,536653,71155,83708
4674,294311,38305,51177
4675,294311,68097,68713
4676,294311,71185,83991
4677,601729,7,2986
4678,599355,286,13591
4679,599355,23102,23102
4680,599355,66994,86387
4681,607752,67766,79303
4682,502584,51594,56774
4683,502584,66943,69979
4684,502584,71441,82374
4685,565424,55645,58440
4686,565424,61532,81397
4687,565424,82898,82898
4688,616983,36434,57822
4689,616983,67321,76099
4690,636268,9,10818
4691,636268,69745,86392
4692,605248,47,12401
4693,605248,46589,58480
4694,605248,61693,64648
4695,605248,65854,66682
4696,605248,68057,86312
4697,566893,28580,28580
4698,566893,35945,44221
4699,566893,61668,82772
4700,161025,19142,19142
4701,567431,50808,58446
4702,567431,61521,71772
4703,603483,72186,86318
4704,404605,68140,68267
4705,404605,69727,70060
4706,404605,71605,86385
4707,219842,39564,58457
4708,219842,64185,82819
4709,313897,31292,57065
4710,141901,29,9849
4711,141901,12074,12105
4712,141901,68343,68343
4713,141901,71816,80232
4714,481322,24960,55253
4715,481322,56877,57739
4716,615688,68517,86329
4717,594627,40203,40203
4718,594627,43014,57441
4719,594627,66977,83201
4720,458737,39280,52510
4721,529119,23613,41762
4722,529119,50709,58450
4723,529119,68387,70307
4724,575522,67675,83582
4725,640062,71766,86395
4726,610312,67921,70009
4727,610312,71929,82777
4728,451033,23522,57806
4729,451033,62153,65865
4730,416398,55029,55029
4731,391006,32661,32661
4732,391006,68273,82876
4733,218161,67986,68517
4734,218161,69927,82966
4735,613045,3,664
4736,613045,32374,32374
4737,613045,67454,85238
4738,616896,40447,57314
4739,616896,68342,82761
4740,616896,84338,84338
4741,633197,4,1103
4742,633197,30325,30325
4743,633197,67685,84737
4744,211761,3139,11527
4745,171175,61615,65113
4746,636330,8,1245
4747,636330,48096,51774
4748,636330,56948,58071
4749,636330,62534,64472
4750,636330,67634,68157
4751,636330,69777,86398
4752,607597,44533,57326
4753,607597,67063,68619
4754,607597,71675,72287
4755,607597,73971,83193
4756,608820,68219,83324
4757,588144,41980,54408
4758,588144,64515,84298
4759,522418,39723,58173
4760,522418,61642,84403
4761,339322,48012,56457
4762,339322,71758,83436
4763,391067,42923,58469
4764,391067,62375,83809
4765,602332,66093,80150
4766,602332,85650,86393
4767,508494,25437,31167
4768,508494,32829,48283
4769,508494,49496,58186
4770,610350,42857,53893
4771,610350,68742,82859
4772,536617,24973,58458
4773,536617,61675,64173
4774,603426,25019,30816
4775,603426,32096,53528
4776,209898,5,6438
4777,209898,34484,58486
4778,209898,62127,65082
4779,209898,66598,70026
4780,209898,71945,86394
4781,500187,66494,84839
4782,555778,44973,58404
4783,626641,78589,81401
4784,576075,77989,77989
4785,368304,35894,50138
4786,368304,53123,53123
4787,559932,39956,50581
4788,559932,68185,82818
4789,571076,39686,58263
4790,571076,63266,83925
4791,344232,95,2903
4792,344232,68256,69426
4793,584528,68493,69999
4794,584528,71290,82826
4795,480079,40189,58408
4796,575324,39152,40991
4797,575324,42319,53824
4798,575324,68213,70562
4799,575324,73655,82768
4800,375504,39877,58013
4801,375504,62092,86379
4802,353250,4056,4056
4803,430123,37100,37100
4804,430123,43096,58358
4805,430123,61520,82977
4806,208490,40278,40278
4807,208490,71137,71928
4808,208490,73304,79570
4809,501472,82,8701
4810,501472,41962,44071
4811,501472,45878,58454
4812,501472,61537,81381
4813,178068,24188,58390
4814,178068,71799,75957
4815,628228,30831,30831
4816,628228,63319,82174
4817,303608,68119,82989
4818,624373,117,10271
4819,624373,38751,38751
4820,624373,40515,57816
4821,624373,67278,70454
4822,624373,71756,86372
4823,401178,61881,69151
4824,401178,71066,84252
4825,634232,67003,84791
4826,325914,67679,83834
4827,419175,67805,84542
4828,477650,37165,37165
4829,477650,43686,56223
4830,477650,61671,64537
4831,477650,65923,82833
4832,547427,13,5774
4833,547427,24076,58403
4834,547427,61674,80167
4835,547427,85223,86396
4836,125498,27746,27749
4837,125498,42232,58461
4838,125498,61752,65111
4839,125498,68452,83102
4840,536196,24343,58414
4841,536196,61710,62968
4842,536196,70008,72248
4843,536196,73457,81413
4844,562651,165,165
4845,562651,1588,4196
4846,562651,68237,86398
4847,500660,38,11717
4848,500660,64296,72350
4849,500660,76113,76185
4850,500660,79343,86392
4851,358457,9979,9979
4852,358457,36738,36738
4853,358457,57722,58473
4854,358457,61655,83317
4855,610736,69223,82881
4856,284831,69,1185
4857,284831,41129,58299
4858,284831,61595,86385
4859,549996,68306,84261
4860,395379,33931,49514
4861,395379,56239,56239
4862,395379,65964,76735
4863,500713,101,12045
4864,500713,39946,58367
4865,500713,68080,86000
4866,502717,42512,58491
4867,502717,61589,61589
4868,502717,64216,82685
4869,608628,426,3448
4870,608628,46802,51836
4871,608628,67874,82824
4872,608628,84173,85656
4873,624172,40,11664
4874,624172,39257,39257
4875,624172,57737,58314
4876,624172,61518,86349
4877,478672,31395,31395
4878,478672,39274,58440
4879,478672,61521,86153
4880,364859,34631,34631
4881,364859,39909,58011
4882,364859,61951,82309
4883,569082,66983,83089
4884,562133,38453,53636
4885,562133,64558,77070
4886,538041,17,3305
4887,538041,32466,58108
4888,538041,62682,63963
4889,538041,65900,66427
4890,538041,67998,86394
4891,344179,43718,58328
4892,344179,61796,65035
4893,344179,67125,69089
4894,344179,70444,83840
4895,632042,68327,68788
4896,632042,70029,86392
4897,592965,68063,84146
4898,301211,69226,69644
4899,301211,71884,83162
4900,388375,23,1925
4901,388375,41956,58301
4902,388375,61590,85088
4903,571540,37323,58472
4904,571540,61621,82933
4905,168654,68497,82725
4906,395926,41893,56664
4907,395926,67784,83502
4908,598169,10,5943
4909,598169,40216,57872
4910,598169,61569,82974
4911,544211,67413,79703
4912,544211,84117,86351
4913,135484,626,833
4914,135484,25839,44711
4915,135484,46288,53454
4916,135484,56084,57870
4917,135484,61783,83216
4918,333783,14499,14499
4919,333783,38313,38313
4920,333783,61664,83070
4921,566530,30734,30734
4922,566530,42494,42494
4923,566530,44905,58478
4924,566530,61579,64664
4925,566530,65891,84720
4926,614692,25283,25743
4927,614692,53331,58482
4928,614692,61536,83347
4929,520432,36492,46319
4930,520432,64924,70571
4931,520432,71830,82837
4932,278182,186,9946
4933,278182,39619,47952
4934,278182,68125,68296
4935,278182,69892,86385
4936,454686,24659,25675
4937,454686,27009,58389
4938,454686,61532,63905
4939,597914,38067,38310
4940,597914,39795,58458
4941,597914,61514,67916
4942,162371,24729,57988
4943,162371,61858,63843
4944,162371,75905,81413
4945,580041,68282,69629
4946,580041,71353,82899
4947,610363,250,10779
4948,610363,52610,52610
4949,610363,70345,74040
4950,610363,76361,84076
4951,497609,33909,55524
4952,497609,67865,70208
4953,497609,71815,83368
4954,529476,27288,28359
4955,529476,63186,77546
4956,636862,71347,85945
4957,637769,44865,44865
4958,637769,78531,82905
4959,607721,77,12457
4960,607721,14678,14678
4961,607721,45980,45980
4962,607721,63000,86360
4963,499739,12,5340
4964,499739,67480,83755
4965,529669,68408,85171
4966,450883,34958,57097
4967,450883,63234,70541
4968,368010,1085,1085
4969,368010,41859,55223
4970,368010,56758,56768
4971,368010,63040,80788
4972,368010,82217,82217
4973,501266,68148,70383
4974,501266,71971,82901
4975,607024,43189,55684
4976,607024,66843,72403
4977,607024,76162,82611
4978,560024,39488,50600
4979,560024,53025,55198
4980,560024,68005,69351
4981,560024,72838,82963
4982,544574,68025,68475
4983,560943,8,13093
4984,560943,67176,68779
4985,560943,70328,86159
4986,569069,42062,56138
4987,569069,68529,82993
4988,624022,42539,57515
4989,624022,62115,69891
4990,624022,71286,82910
4991,577617,43453,50543
4992,577617,61538,82773
4993,594114,2,11740
4994,594114,39185,55169
4995,594114,66814,86393
4996,587577,38500,38500
4997,587577,42696,58426
4998,587577,61762,82937
4999,556192,34335,34335
5000,556192,39783,58413
5001,556192,61739,66433
5002,556192,68173,82908
5003,400122,71547,86320
5004,540768,35650,35650
5005,540768,41328,54060
5006,564763,35443,35443
5007,564763,37795,58242
5008,564763,61534,82528
5009,636933,22,2128
5010,636933,47574,56768
5011,636933,58228,58376
5012,636933,67585,71114
5013,636933,72362,82524
5014,530524,41376,43804
5015,530524,49790,50272
5016,530524,76561,76561
5017,380232,40547,57564
5018,380232,70148,78895
5019,418749,68215,69719
5020,418749,71260,71260
5021,418749,72480,82981
5022,250226,30114,41535
5023,250226,67886,83013
5024,112056,43017,58483
5025,112056,62360,84168
5026,256486,40234,58454
5027,256486,61511,63392
5028,256486,66123,83400
5029,626970,37931,58449
5030,626970,61664,61664
5031,626970,67841,85312
5032,404554,31664,58406
5033,404554,63697,82992
5034,606294,42888,57546
5035,606294,61639,83841
5036,343793,40395,56590
5037,343793,68529,82768
5038,488075,24471,27512
5039,488075,29032,57573
5040,602957,69030,86397
5041,484810,2,2
5042,484810,39179,58364
5043,484810,61818,64980
5044,484810,67409,85550
5045,493228,80,11545
5046,493228,66953,68414
5047,493228,69679,86194
5048,378330,42154,46432
5049,378330,64314,73340
5050,484631,68264,83140
5051,404925,40808,57830
5052,404925,61682,61905
5053,404925,64583,83957
5054,583740,41273,58029
5055,583740,61632,86392
5056,319026,33784,58220
5057,319026,62287,84267
5058,505375,148,1872
5059,505375,32536,32536
5060,505375,66747,86395
5061,536514,42463,58328
5062,536514,61512,84167
5063,403732,41343,58201
5064,403732,64149,83047
5065,597878,18795,18795
5066,597878,45634,56905
5067,597878,72421,79200
5068,572587,42503,58232
5069,572587,62074,83699
5070,591590,18,3747
5071,591590,46094,57873
5072,591590,67323,86376
5073,636472,24828,58477
5074,636472,61563,64002
5075,528879,68252,84264
5076,597985,46432,46432
5077,597985,61546,61610
5078,597985,71582,80480
5079,536096,36377,58418
5080,536096,61522,65118
5081,536096,66494,83148
5082,619877,48595,57792
5083,600962,43298,58487
5084,600962,61647,62904
5085,600962,64934,71685
5086,600962,82028,85308
5087,418689,68196,82820
5088,367452,42029,48550
5089,367452,65781,73421
5090,367452,85993,86005
5091,183248,69051,83146
5092,282750,36536,50746
5093,282750,68190,69909
5094,282750,71123,82805
5095,364980,40852,56934
5096,453350,67668,78638
5097,603713,38770,58283
5098,603713,61705,69077
5099,603713,71143,82952
5100,526913,68151,83748
5101,367470,42596,58485
5102,367470,61767,82915
5103,555346,24310,58340
5104,555346,61568,75550
5105,605223,17,10317
5106,605223,37991,57026
5107,605223,67997,70174
5108,605223,71407,86374
5109,579545,67566,67566
5110,579545,69387,82798
5111,153514,36590,43970
5112,153514,45715,58287
5113,459792,42634,58355
5114,459792,64541,86398
5115,572176,41274,58406
5116,572176,61581,82859
5117,160092,42530,58169
5118,160092,61679,65123
5119,160092,69081,69964
5120,160092,71197,83578
5121,627636,75,331
5122,627636,33587,33587
5123,627636,38084,58457
5124,627636,61578,68795
5125,627636,70069,84379
5126,565775,38697,39540
5127,565775,41101,57781
5128,565775,61873,82902
5129,602974,5,11228
5130,602974,68853,86382
5131,633119,43548,55401
5132,633119,68681,84742
5133,370456,43304,55264
5134,370456,67676,68806
5135,370456,70128,83936
5136,531845,23800,57930
5137,531845,69246,69246
5138,531845,73532,79265
5139,544209,65,493
5140,544209,56718,58481
5141,544209,68783,70388
5142,544209,72542,86339
5143,604908,36176,58337
5144,604908,61540,83959
5145,505678,45442,58071
5146,505678,61638,82907
5147,615186,146,377
5148,615186,34552,58448
5149,615186,61838,64965
5150,615186,66245,83021
5151,84771,43554,43554
5152,533218,41,6324
5153,533218,37712,37712
5154,533218,42295,42295
5155,533218,68455,86330
5156,271926,3,13553
5157,271926,44638,55446
5158,271926,68244,76800
5159,271926,78415,82582
5160,256471,43740,55658
5161,178506,19,3919
5162,178506,25671,40288
5163,178506,42138,44416
5164,178506,45935,57976
5165,178506,62509,83425
5166,634394,24825,57073
5167,634394,61517,63693
5168,629557,67323,86390
5169,634470,854,888
5170,634470,45537,53268
5171,634470,71114,86360
5172,610715,24435,58074
5173,610715,72838,84695
5174,391567,40173,58325
5175,391567,61509,62459
5176,391567,64616,83807
5177,574400,27876,27876
5178,574400,69188,82922
5179,207669,68584,83231
5180,572160,99,12173
5181,572160,74587,84626
5182,259413,19,10940
5183,259413,42799,58451
5184,259413,61672,86248
5185,158489,23434,23775
5186,158489,25099,58332
5187,158489,71131,86393
5188,625936,24739,58393
5189,324768,68372,68372
5190,324768,69745,82731
5191,113653,23146,23146
5192,113653,24380,42326
5193,113653,43643,57168
5194,113653,71993,82376
5195,530220,69097,83004
5196,532710,42763,58191
5197,532710,61808,77681
5198,248758,23436,58458
5199,248758,66949,79352
5200,209095,32255,57287
5201,209095,62147,62916
5202,209095,64198,64198
5203,209095,66830,71813
5204,209095,73056,83013
5205,575062,33888,55648
5206,575062,66555,83770
5207,190200,25276,57277
5208,190200,68617,70593
5209,190200,72067,72701
5210,610930,64995,75367
5211,610930,77936,81433
5212,562888,48515,57329
5213,562888,61665,82236
5214,603034,71544,83160
5215,478169,25614,58045
5216,478169,61556,66548
5217,624760,65744,68915
5218,624760,70178,83100
5219,211208,43779,57813
5220,211208,61653,83043
5221,134882,30355,53260
5222,134882,63554,63554
5223,134882,66866,77814
5224,366508,39321,58456
5225,366508,61912,64817
5226,366508,67696,83331
5227,370571,34321,58392
5228,370571,61524,69908
5229,370571,71247,85114
5230,613788,61841,70342
5231,613788,72395,75012
5232,497626,42122,50269
5233,497626,51797,55568
5234,497626,68322,84606
5235,578420,40216,58463
5236,578420,69162,82756
5237,244194,77175,85664
5238,507464,65951,69692
5239,507464,71956,82636
5240,458128,67903,82910
5241,638477,54084,54084
5242,638477,64971,65067
5243,638477,66477,67256
5244,638477,77638,79683
5245,639516,64252,64252
5246,639516,68290,71701
5247,639516,73244,79774
5248,639516,82142,85041
5249,559952,40388,58277
5250,559952,61727,84337
5251,259484,42973,58439
5252,259484,61734,82877
5253,501374,84,13483
5254,501374,66749,86397
5255,636400,28,12337
5256,636400,13996,14028
