,vehicle_id,start_time,stop_time
1261,595150,86289,86374
1262,209059,67265,81411
1263,643127,39641,81928
1264,457626,108,13932
1265,457626,43141,86360
1266,629239,237,12274
1267,629239,66009,86360
1268,609192,25674,25932
1269,609192,27284,28041
1270,609192,35298,35607
1271,609192,45268,46092
1272,609192,51614,51703
1273,641661,42472,61173
1274,641661,64064,85929
1275,505415,52005,58681
1276,505415,66800,84660
1277,144067,45431,50300
1278,144067,67601,82891
1279,591880,201,2610
1280,591880,5590,11001
1281,591880,60623,60623
1282,591880,67707,82952
1283,272723,25113,75535
1284,597987,34588,83555
1285,620672,70064,82638
1286,562384,28640,34327
1287,562384,69193,79315
1288,591398,44009,54277
1289,591398,65641,84107
1290,636689,35,1122
1291,636689,7667,7667
1292,636689,39776,39776
1293,636689,66867,85650
1294,484994,24584,57658
1295,484994,65592,83526
1296,547543,42997,62324
1297,547543,64871,82909
1298,549452,65126,82955
1299,601321,40351,84470
1300,601052,42839,83261
1301,418625,64902,83361
1302,414927,30407,83321
1303,631940,2,10838
1304,631940,39278,56134
1305,631940,60337,86393
1306,565050,39822,48430
1307,565050,54503,82951
1308,625115,42562,61277
1309,434585,33469,38231
1310,434585,41108,48670
1311,434585,50161,50161
1312,434585,51421,54185
1313,434585,55778,56498
1314,434585,57891,58515
1315,434585,65155,86323
1316,208740,24528,60495
1317,577963,59993,83135
1318,629224,38423,38423
1319,629224,64297,83240
1320,629844,6,3587
1321,629844,68369,86292
1322,453181,25,2737
1323,453181,40459,83079
1324,631716,41938,85980
1325,388930,36809,54985
1326,388930,57913,82984
1327,152494,23722,57683
1328,152494,70252,79000
1329,566236,811,12971
1330,566236,28756,28756
1331,566236,44791,44791
1332,566236,68149,86389
1333,159573,24818,58705
1334,159573,70173,80299
1335,600497,38801,57799
1336,600497,59578,85667
1337,415049,64898,83659
1338,519913,24774,76624
1339,558979,64769,83826
1340,635732,27729,27729
1341,635732,42508,84701
1342,126817,24154,57688
1343,126817,66077,76076
1344,472832,206,4072
1345,472832,43651,43651
1346,472832,45339,56411
1347,472832,58234,62082
1348,472832,67621,86310
1349,616687,44198,52823
1350,616687,67063,84295
1351,320965,67537,69282
1352,228403,25164,57603
1353,228403,65588,65588
1354,228403,66943,70378
1355,478679,61217,84527
1356,520668,46093,53570
1357,520668,62979,83020
1358,450165,17789,17795
1359,450165,42415,86232
1360,388475,42805,61067
1361,388475,65175,83711
1362,545747,108,744
1363,545747,35507,35537
1364,545747,36805,83799
1365,395936,45136,53325
1366,395936,66797,83428
1367,499422,41523,76002
1368,499422,77670,83508
1369,449443,89,13132
1370,449443,63434,66734
1371,449443,68636,81692
1372,449443,83391,86384
1373,628854,14,337
1374,628854,42990,61027
1375,628854,64809,83783
1376,368576,33486,83583
1377,615939,7,7200
1378,615939,68348,82976
1379,321790,41762,83441
1380,181629,47777,57362
1381,181629,66049,83879
1382,487848,7,21445
1383,487848,44459,44459
1384,487848,68034,86358
1385,128856,43223,83083
1386,293027,38,3265
1387,293027,64778,82866
1388,628037,30919,30919
1389,628037,65487,83374
1390,511107,34606,71915
1391,627008,11,11471
1392,627008,63853,63853
1393,627008,67615,83223
1394,458062,38335,38335
1395,458062,41723,57648
1396,458062,60767,84278
1397,631561,1514,1514
1398,631561,64977,86385
1399,371663,3,175
1400,371663,36174,56391
1401,371663,66602,83241
1402,528172,30452,30452
1403,528172,35663,83717
1404,478196,20,11979
1405,478196,66088,86358
1406,408581,22620,57965
1407,408581,66946,81967
1408,575686,42,11421
1409,575686,29878,30076
1410,575686,31968,46719
1411,575686,65062,86352
1412,406163,67589,84751
1413,243965,25036,83847
1414,549190,65369,85856
1415,529548,67876,82982
1416,625337,31767,61217
1417,625337,63550,83467
1418,571397,41612,58408
1419,571397,61102,83313
1420,592209,40711,57309
1421,592209,66612,85231
1422,626712,68188,84216
1423,451730,42590,82787
1424,520763,39187,55189
1425,520763,67459,82950
1426,393030,42146,82772
1427,380863,40,11014
1428,380863,64074,64082
1429,380863,65332,86340
1430,570085,24582,58400
1431,570085,63814,85724
1432,473324,66632,84798
1433,412926,38,5398
1434,412926,24437,58193
1435,412926,64924,86395
1436,564125,41342,83802
1437,577901,65110,82701
1438,325573,57,2453
1439,325573,29347,80835
1440,325573,82516,83400
1441,159188,43383,84681
1442,325749,3760,3760
1443,325749,35737,37581
1444,325749,41316,53334
1445,325749,55243,55981
1446,325749,65290,86391
1447,159281,24957,62764
1448,159281,64950,83747
1449,518827,206,1813
1450,518827,3956,15148
1451,518827,63182,86395
1452,571588,38588,58328
1453,571588,60242,82985
1454,180446,37111,46280
1455,180446,67743,83060
1456,195414,64855,83338
1457,513160,24830,57747
1458,513160,69625,86391
1459,394399,68042,83113
1460,562327,9,13386
1461,562327,63562,86194
1462,453857,55,18314
1463,453857,27922,27922
1464,453857,29604,29604
1465,453857,65595,86364
1466,385408,43434,56233
1467,385408,65571,84684
1468,127821,182,10838
1469,127821,35182,35182
1470,127821,68238,86347
1471,642241,65982,86247
1472,499741,165,4007
1473,499741,44798,56734
1474,499741,68255,86305
1475,455765,32376,32376
1476,455765,39968,82996
1477,615912,66708,76639
1478,604111,39188,43681
1479,604111,44907,82759
1480,604111,85531,85531
1481,286211,42945,57446
1482,286211,59576,61327
1483,286211,66318,84730
1484,587793,33167,44567
1485,587793,64793,83468
1486,355905,44445,83046
1487,604556,42952,54316
1488,604556,75841,84616
1489,636497,23953,57583
1490,554356,68478,68481
1491,554356,70192,83627
1492,605338,9,10027
1493,605338,22460,22460
1494,605338,63159,65280
1495,605338,67369,85867
1496,630170,39854,46191
1497,630170,47678,47801
1498,630170,49191,59751
1499,630170,65353,72802
1500,630170,74517,75242
1501,630170,76923,80768
1502,561558,24120,68175
1503,609329,66421,86320
1504,617771,68361,76717
1505,617771,78404,82670
1506,255792,103,12538
1507,255792,42485,42485
1508,255792,64785,86391
1509,460057,34537,53578
1510,460057,66129,79639
1511,496654,37392,37396
1512,496654,43528,57388
1513,496654,59238,83175
1514,495215,37689,39499
1515,495215,42076,44053
1516,495215,45694,59314
1517,495215,69508,83868
1518,393349,65172,83021
1519,632370,43188,51814
1520,632370,65563,76590
1521,616654,6,5767
1522,616654,41237,58396
1523,616654,67299,86398
1524,626454,43086,60336
1525,626454,63929,83539
1526,631822,0,3455
1527,631822,63175,83465
1528,605235,43510,55665
1529,605235,57383,80727
1530,638457,64519,83075
1531,641984,170,11302
1532,641984,66544,86376
1533,395542,64748,80700
1534,510264,44369,84590
1535,644186,40810,40810
1536,644186,66576,83106
1537,585854,74961,74961
1538,163277,24191,83274
1539,636422,42,8201
1540,636422,62094,84169
1541,636422,85725,85726
1542,626751,63996,71712
1543,626751,73418,83398
1544,577889,33166,33166
1545,577889,43112,60868
1546,577889,64207,82835
1547,641801,38330,41442
1548,641801,42650,85782
1549,625738,40500,84517
1550,623013,31355,38583
1551,623013,53736,85119
1552,528293,34806,52347
1553,528293,64969,77771
1554,206459,52223,53502
1555,206459,54842,56216
1556,206459,67215,72737
1557,206459,74580,85144
1558,564342,65910,82833
1559,473548,41018,54477
1560,525246,39376,58253
1561,525246,61744,85121
1562,579673,38486,47403
1563,579673,49153,49224
1564,579673,51831,83492
1565,450666,24547,57733
1566,493507,64174,86200
1567,207741,68632,84409
1568,476186,68930,82783
1569,368309,4,12079
1570,368309,41799,41799
1571,368309,67358,86396
1572,561274,63176,82003
1573,383715,42566,58599
1574,383715,61653,71825
1575,383715,73134,81115
1576,503470,7,1179
1577,503470,41165,86367
1578,124503,43292,62191
1579,124503,65464,83252
1580,627390,68113,82949
1581,577861,46,9449
1582,577861,23620,55476
1583,577861,56803,86391
1584,592284,37020,81845
1585,609536,33054,52388
1586,609536,62971,85537
1587,641990,13,10798
1588,641990,12017,12017
1589,641990,66561,86304
1590,409338,58332,60202
1591,443597,39392,53548
1592,443597,67891,83572
1593,579122,113,5295
1594,579122,39781,86374
1595,465542,126,8075
1596,465542,42611,86280
1597,579193,65579,76367
1598,579193,78381,83015
1599,397133,67270,83930
1600,208125,43645,83774
1601,431453,40287,83213
1602,525136,42693,47462
1603,525136,48781,53407
1604,525136,66072,84345
1605,242410,29,11072
1606,242410,37260,56374
1607,242410,57912,86266
1608,638241,17,10841
1609,638241,51422,86283
1610,539956,32035,32035
1611,539956,64541,84775
1612,564423,35583,49614
1613,564423,55785,62943
1614,564423,77318,80076
1615,394203,41658,45720
1616,394203,66673,82907
1617,169995,5295,8614
1618,169995,41056,54764
1619,169995,67991,84235
1620,550921,40086,55578
1621,550921,59919,83613
1622,607353,34166,49886
1623,607353,61559,83062
1624,358399,68122,82883
1625,336441,65313,84298
1626,161005,44748,56027
1627,161005,62158,83384
1628,472733,52062,52062
1629,472733,54059,83124
1630,589077,145,12910
1631,589077,66817,85319
1632,611332,42981,57800
1633,611332,59163,82907
1634,163856,3,4404
1635,163856,42996,42996
1636,163856,44674,86266
1637,560099,65604,85272
1638,364879,67635,67635
1639,364879,69030,82891
1640,471276,73255,76150
1641,474403,38083,83292
1642,461313,35888,81831
1643,451388,41039,58519
1644,451388,60752,81848
1645,455021,65892,86373
1646,595030,39471,86364
1647,534007,42261,82931
1648,556513,68146,68769
1649,592315,40138,57910
1650,592315,59211,83001
1651,366512,64028,82995
1652,584191,46,1215
1653,584191,38687,39538
1654,584191,43953,63872
1655,584191,68003,84295
1656,249123,40862,63042
1657,249123,65131,83715
1658,596841,32655,59532
1659,596841,62281,83352
1660,567162,944,944
1661,567162,36303,36303
1662,567162,68211,83740
1663,466224,34965,83031
1664,631999,64767,85116
1665,134110,43170,82789
1666,521792,27168,44716
1667,521792,64808,83427
1668,567328,65858,83443
1669,465628,44065,47719
1670,465628,49621,53071
1671,465628,67500,81616
1672,138612,67901,83008
1673,632458,63541,83212
1674,414238,40003,52050
1675,414238,61675,82844
1676,517005,26649,58224
1677,610435,36232,56887
1678,610435,61355,80819
1679,612087,71,1925
1680,612087,44800,64065
1681,612087,65526,86378
1682,634050,24646,57831
1683,634050,68316,86386
1684,83331,44017,86395
1685,211421,44498,84035
1686,211421,85459,86390
1687,558567,66771,83046
1688,632782,49705,86248
1689,586730,64903,65060
1690,586730,66371,76797
1691,586730,79602,83451
1692,191181,60902,62920
1693,489330,43742,60999
1694,489330,64334,83273
1695,480095,65126,84094
1696,565138,66973,83872
1697,623154,26896,26896
1698,623154,50657,50674
1699,623154,65891,84438
1700,439959,10636,10653
1701,439959,68619,74921
1702,439959,79874,79874
1703,631589,68755,82674
1704,629441,64278,83522
1705,453877,40945,40945
1706,453877,43067,61448
1707,453877,64979,84114
1708,475332,63535,63535
1709,475332,64851,82864
1710,522706,37,415
1711,522706,69217,86383
1712,256498,106,4730
1713,256498,39027,86252
1714,356924,65804,83717
1715,624326,36174,56009
1716,624326,58198,85009
1717,584161,43,10863
1718,584161,76447,76447
1719,326481,24155,58758
1720,326481,65168,80977
1721,450942,64592,84132
1722,551032,46,10396
1723,551032,35079,86358
1724,642552,61278,83142
1725,418635,49457,62019
1726,418635,63393,63641
1727,418635,64989,86298
1728,531119,24332,58046
1729,531119,66115,84129
1730,475195,64810,86263
1731,473344,64871,83052
1732,164434,25144,61705
1733,164434,65443,86076
1734,404558,7,10792
1735,404558,39855,56826
1736,404558,58427,86393
1737,635705,29927,46581
1738,635705,51125,58544
1739,635705,60383,60383
1740,635705,67693,67693
1741,641851,79,12798
1742,641851,46335,63064
1743,641851,64268,82753
1744,336871,36791,36791
1745,336871,38548,64494
1746,336871,65843,82946
1747,396677,32961,48067
1748,396677,67528,83453
1749,594452,66331,83232
1750,254296,21,11181
1751,254296,30024,47423
1752,254296,65664,86386
1753,514075,7,12307
1754,514075,14090,14090
1755,514075,67821,86378
1756,530022,70101,82862
1757,253425,67254,83439
1758,253425,85614,85616
1759,634279,40630,81460
1760,395600,31967,31967
1761,395600,40905,44908
1762,395600,68088,82813
1763,355478,41220,61955
1764,355478,66840,83522
1765,544864,43952,43952
1766,544864,45563,50319
1767,544864,55126,57918
1768,544864,62388,83239
1769,394363,26053,44147
1770,394363,62769,82863
1771,130739,26788,26805
1772,130739,39671,53352
1773,130739,65124,82911
1774,552763,65261,82602
1775,638168,40860,45913
1776,638168,50969,56860
1777,638168,64075,82800
1778,251870,43182,82924
1779,619081,42507,48993
1780,636482,18,1248
1781,636482,37832,58285
1782,636482,62759,83938
1783,635541,34142,34616
1784,635541,35944,65870
1785,635541,68685,68685
1786,635541,71722,86367
1787,404359,56572,83700
1788,561236,65041,83460
1789,402866,28941,28949
1790,402866,37564,37564
1791,402866,40776,58924
1792,402866,60292,82960
1793,565074,43951,53466
1794,565074,63698,86399
1795,372820,3,22364
1796,372820,42890,86375
1797,366513,40069,83800
1798,382231,43270,67032
1799,382231,68411,81514
1800,534707,24135,57553
1801,534707,71414,82775
1802,171477,41940,63825
1803,171477,65513,84573
1804,623636,24984,58044
1805,623636,63923,80275
1806,623636,83255,83255
1807,571943,64877,84014
1808,605520,3,12740
1809,605520,14027,14027
1810,605520,68447,86212
1811,460216,65885,86334
1812,341708,45565,56321
1813,341708,69629,82862
1814,339789,35852,54246
1815,339789,61131,78924
1816,549501,21492,21493
1817,549501,26139,26139
1818,549501,65194,86185
1819,208231,67629,82792
1820,613566,63403,65615
1821,613566,68166,86387
1822,253882,3,7443
1823,253882,43206,57014
1824,253882,59494,83639
1825,607306,64227,82742
1826,644074,38165,57669
1827,644074,59856,83975
1828,390032,65714,66124
1829,390032,67687,84881
1830,476300,64844,84028
1831,503300,41493,82955
1832,474898,67726,82851
1833,522887,23410,23410
1834,522887,24669,58039
1835,522887,73016,86391
1836,565420,39710,39710
1837,565420,42079,51439
1838,565420,53757,54171
1839,213830,24691,57682
1840,213830,68417,77099
1841,558685,66256,81870
1842,583374,38259,38259
1843,395976,68222,83422
1844,527619,68062,82933
1845,634970,40008,80385
1846,329347,30,12031
1847,329347,65770,66667
1848,329347,68481,79909
1849,329347,82467,86389
1850,287623,66961,82788
1851,483897,12,1800
1852,483897,32479,32479
1853,483897,50464,50464
1854,483897,66672,86380
1855,459390,65233,85930
1856,532981,52927,52990
1857,532981,64744,85274
1858,531730,68371,82867
1859,371019,29069,29069
1860,371019,44912,55737
1861,566638,125,2946
1862,566638,7677,7777
1863,453347,37202,37206
1864,453347,40766,42213
1865,453347,44346,57200
1866,453347,67467,83550
1867,387035,67089,82846
1868,440300,38725,38725
1869,440300,40225,67207
1870,440300,68571,84633
1871,149494,42595,42595
1872,149494,64849,84141
1873,545776,43504,43504
1874,545776,56997,56997
1875,545776,59034,59034
1876,545776,63513,63513
1877,545776,66165,68036
1878,545776,70040,72030
1879,545776,74220,74643
1880,545776,77746,77746
1881,545776,79922,79922
1882,399065,24233,57661
1883,399065,66393,73403
1884,526243,24,11502
1885,526243,66475,86257
1886,620018,68277,82834
1887,209076,37984,52678
1888,209076,53915,74607
1889,209076,77763,84046
1890,574343,27225,56344
1891,574343,61172,81206
1892,539021,24333,57182
1893,539021,69781,81960
1894,480066,67647,83006
1895,500950,65513,85967
1896,622683,47411,47411
1897,622683,63922,82821
1898,526929,40571,83735
1899,582770,18684,18684
1900,582770,24113,58586
1901,582770,62042,62048
1902,582770,65900,66076
1903,582770,68533,68547
1904,582770,82292,83403
1905,591504,68026,83852
1906,474421,42521,42990
1907,474421,44386,84467
1908,566917,43901,43901
1909,566917,45926,55015
1910,566917,64800,80745
1911,588706,37495,86383
1912,625792,15,7597
1913,625792,39249,39279
1914,625792,46635,56625
1915,625792,57899,57913
1916,625792,59248,83651
1917,598674,39104,83154
1918,632372,57477,83413
1919,453536,23583,32129
1920,453536,36495,40262
1921,453536,42402,43446
1922,453536,44900,83512
1923,359331,28,5568
1924,359331,65598,82933
1925,251140,36601,86064
1926,471389,34800,34800
1927,471389,37366,50204
1928,471389,64822,83120
1929,280720,39590,57454
1930,280720,61059,83811
1931,485356,64870,82861
1932,255753,10,10897
1933,255753,37306,37306
1934,255753,63638,63645
1935,255753,66155,86391
1936,158307,24545,57996
1937,473959,68657,72751
1938,473959,76038,80385
1939,473959,85628,85628
1940,495809,44608,59884
1941,495809,64077,86292
1942,396695,67974,82684
1943,629685,28619,28939
1944,629685,31768,34506
1945,629685,38130,44682
1946,629685,49662,50003
1947,629685,64860,70997
1948,629685,72740,80261
1949,293132,68089,83983
1950,623198,64994,83682
1951,304160,68238,83353
1952,494672,24730,58229
1953,494672,64910,74839
1954,490436,152,3414
1955,490436,66708,82868
1956,571423,137,11101
1957,249143,39925,39930
1958,249143,41953,60689
1959,249143,65326,84612
1960,592798,35666,81740
1961,542982,67377,82695
1962,642554,65394,84025
1963,511559,1,12551
1964,511559,64798,86336
1965,437931,36345,36615
1966,437931,40194,40194
1967,437931,43616,61286
1968,437931,63104,85175
1969,427600,1409,2315
1970,427600,3574,4941
1971,427600,42935,62053
1972,427600,64718,83356
1973,212967,1,2341
1974,212967,42825,86375
1975,231820,8,10732
1976,231820,65129,86185
1977,581917,9,1894
1978,581917,58272,58272
1979,581917,70965,70965
1980,581917,75879,84656
1981,617885,44618,58617
1982,617885,65374,83106
1983,501553,224,11041
1984,501553,26549,26549
1985,501553,30280,86345
1986,629407,53662,53662
1987,629407,63790,86310
1988,528235,25510,25510
1989,528235,49946,65649
1990,528235,68755,68755
1991,528235,70471,86205
1992,606126,37662,37669
1993,606126,67255,67314
1994,253411,39981,39981
1995,253411,63266,82931
1996,597825,39902,59723
1997,597825,61669,64839
1998,597825,67175,82949
1999,490820,24906,57657
2000,490820,68045,76351
2001,539669,65176,82923
2002,356653,42276,83327
2003,173210,1124,1124
2004,128477,1,4214
2005,128477,42098,64864
2006,128477,68240,82923
2007,326480,41836,41836
2008,326480,44008,57958
2009,326480,61670,81316
2010,572437,86,6369
2011,572437,46225,46225
2012,572437,64928,83270
2013,584430,498,498
2014,584430,38191,71761
2015,584430,73080,84780
2016,253016,37777,37777
2017,253016,39908,83545
2018,257388,34071,64995
2019,257388,66271,83966
2020,217958,46362,84137
2021,577896,68430,85961
2022,226612,24721,25480
2023,226612,26849,76642
2024,630537,67752,83767
2025,630011,43,6912
2026,630011,54164,59472
2027,630011,65709,86376
2028,539737,66224,82767
2029,438139,45546,51024
2030,438139,72793,81296
2031,438139,84080,84080
2032,585538,32565,84689
2033,607110,62739,82800
2034,539885,23947,28050
2035,539885,40909,53167
2036,539885,57013,64389
2037,539885,68229,83390
2038,203082,2326,2331
2039,203082,24910,24916
2040,203082,42769,57849
2041,203082,60734,82440
2042,608411,7,3818
2043,608411,68248,85548
2044,83420,39721,83269
2045,590508,91,11369
2046,590508,42049,60477
2047,590508,64829,86376
2048,637792,41344,50239
2049,637792,68321,80221
2050,160034,30738,30738
2051,160034,35977,60038
2052,160034,63236,83242
2053,160034,85488,85539
2054,616033,65388,83208
2055,418923,176,3506
2056,418923,39711,61955
2057,418923,63873,86173
2058,209393,34889,42217
2059,209393,44615,53306
2060,209393,64891,83377
2061,591806,18,2621
2062,591806,4531,4531
2063,591806,27963,27963
2064,591806,32502,54154
2065,591806,65297,84390
2066,256241,3,12251
2067,256241,68742,86145
2068,368535,67845,84305
2069,448109,42826,82869
2070,530325,20,12039
2071,530325,65089,86354
2072,445068,66501,82862
2073,637214,36496,36496
2074,637214,42036,46765
2075,637214,48184,48739
2076,637214,50075,86334
2077,626366,41117,47114
2078,626366,52981,59916
2079,626366,64974,84936
2080,575971,42663,42663
2081,575971,44321,83860
2082,323893,26187,26271
2083,376546,13,2012
2084,376546,39968,60927
2085,376546,63925,83739
2086,476127,31361,31361
2087,476127,68171,82900
2088,603465,34626,83155
2089,633704,41626,49723
2090,633704,64617,82995
2091,584390,40590,40590
2092,584390,42542,60395
2093,584390,62966,83992
2094,394439,67326,83642
2095,394439,85570,85676
2096,394327,36874,83574
2097,408248,65206,82867
2098,459822,19,1350
2099,459822,40214,82996
2100,530384,40554,40554
2101,530384,44195,83517
2102,247386,25739,63654
2103,247386,64876,76943
2104,597620,42790,85437
2105,632358,40294,82858
2106,223281,63342,83789
2107,583029,35471,35471
2108,370422,32310,32310
2109,370422,39099,86221
2110,598186,39627,56034
2111,598186,63684,83836
2112,519864,461,1763
2113,519864,4577,10543
2114,519864,41415,83288
2115,505989,52791,63404
2116,505989,68122,74200
2117,505989,75696,76156
2118,505989,78434,78439
2119,473425,64974,84361
2120,541588,62630,83879
2121,472756,29813,44298
2122,472756,45694,47210
2123,472756,65991,83191
2124,338257,53747,55500
2125,338257,56811,86278
2126,415244,67619,83152
2127,488935,214,4509
2128,488935,48259,86242
2129,626157,34665,34665
2130,626157,39992,82903
2131,644175,39687,51049
2132,644175,60864,76036
2133,542926,65007,83099
2134,447280,41776,60883
2135,447280,65275,85493
2136,459621,38091,83326
2137,578634,29496,29496
2138,578634,65201,83759
2139,356743,69049,69144
2140,356743,70422,85396
2141,368370,35470,83661
2142,368370,85334,85334
2143,590215,22666,22666
2144,590215,33694,34406
2145,590215,42005,82979
2146,254723,178,678
2147,640536,37090,56774
2148,640536,58115,65944
2149,640536,69376,69376
2150,394823,34799,47774
2151,394823,68154,82858
2152,634207,8,12420
2153,634207,66722,86382
2154,634082,3,10889
2155,634082,67316,86360
2156,502056,35311,35311
2157,502056,64833,83916
2158,500181,31070,47292
2159,500181,60293,65698
2160,500181,67656,84021
2161,138203,45808,83260
2162,569068,64792,83072
2163,631237,5,3025
2164,631237,64190,85248
2165,536007,65868,83075
2166,241911,41094,50974
2167,241911,64600,83255
2168,193326,38264,82979
2169,546917,162,928
2170,546917,67644,83171
2171,616114,41619,59154
2172,396096,65104,86395
2173,607298,71342,75944
2174,603589,43117,45923
2175,603589,48311,83462
2176,483501,30776,30776
2177,483501,33238,51112
2178,483501,64870,83443
2179,572091,43456,51676
2180,572091,64343,82992
2181,373543,37776,38740
2182,373543,40120,57891
2183,373543,61801,83789
2184,576531,4,86
2185,576531,40296,51487
2186,576531,65468,84533
2187,606120,40604,40604
2188,606120,41857,51991
2189,606120,65906,82990
2190,584981,65536,82793
2191,578613,64273,82897
2192,235423,40094,57506
2193,235423,60600,86396
2194,154773,35281,55638
2195,154773,58409,82864
2196,593093,39427,53195
2197,593093,64220,66715
2198,593093,68049,83900
2199,625605,41316,41316
2200,625605,42866,57489
2201,625605,59314,83208
2202,498744,175,12135
2203,498744,33260,33260
2204,498744,40859,60306
2205,498744,65686,86394
2206,600049,40128,63679
2207,600049,65786,86380
2208,578127,11,2046
2209,578127,35332,40574
2210,578127,67444,82873
2211,548076,39509,76543
2212,359591,24437,57759
2213,359591,66013,81038
2214,580920,43346,86386
2215,309096,68906,83225
2216,132026,67898,69562
2217,132026,71296,84970
2218,615914,42808,42808
2219,615914,65961,86399
2220,336004,39767,39835
2221,336004,41986,83542
2222,614625,42144,61543
2223,118874,22039,57564
2224,571421,64555,83169
2225,636784,8,1785
2226,636784,3170,6883
2227,636784,37529,37529
2228,636784,42211,82682
2229,560602,31236,84277
2230,537252,68044,68066
2231,537252,70846,70920
2232,537252,73453,73453
2233,394234,41060,84873
2234,565902,68204,83317
2235,154839,24778,60645
2236,154839,69574,81619
2237,624438,75190,81452
2238,619978,206,22321
2239,619978,66336,86390
2240,635361,75,8044
2241,635361,63602,86375
2242,377558,40775,57698
2243,377558,60609,83200
2244,411882,70537,82915
2245,620090,3,4098
2246,620090,35921,35921
2247,620090,64836,86327
2248,587198,65376,84336
2249,631579,25229,66919
2250,631579,78742,80358
2251,381747,52500,52500
2252,381747,60511,83649
2253,515722,40241,83211
2254,625796,67939,86398
2255,473875,1431,8488
2256,473875,67376,83419
2257,616490,43463,43710
2258,591338,37878,50366
2259,591338,51648,56825
2260,591338,67172,83080
2261,373546,42094,62284
2262,373546,64009,64009
2263,373546,65462,83331
2264,135255,22,1301
2265,135255,24098,61273
2266,135255,70591,86377
2267,625024,32073,54769
2268,625024,67523,83750
2269,212228,64,8961
2270,212228,40605,40605
2271,212228,65093,86399
2272,629328,64014,82792
2273,366497,67160,82803
2274,227351,24901,46349
2275,485855,166,10892
2276,485855,46919,53683
2277,485855,66621,86371
2278,407369,42403,63205
2279,407369,65171,82871
2280,85529,6,10954
2281,85529,58224,86374
2282,85503,39990,39990
2283,85503,43402,63034
2284,85503,67986,84520
2285,478048,67355,84199
2286,616099,40287,44006
2287,616099,45694,49697
2288,616099,50935,52062
2289,616099,53581,58242
2290,616099,61553,77204
2291,616099,79219,83099
2292,341603,65038,82892
2293,629599,45653,53707
2294,629599,55368,61155
2295,629599,68624,80419
2296,629599,81637,86387
2297,585093,10,1207
2298,585093,29804,29804
2299,585093,68636,86342
2300,318503,2904,2940
2301,318503,31710,62513
2302,318503,64825,83228
2303,318503,86184,86334
2304,599946,65542,85231
2305,585900,4,12114
2306,585900,37676,53977
2307,585900,64917,86398
2308,605275,59,10760
2309,605275,67087,86306
2310,200501,58266,58823
2311,200501,64897,83793
2312,580472,35827,42696
2313,580472,57392,83275
2314,601820,59919,83580
2315,171004,42602,53200
2316,171004,55465,56002
2317,171004,61970,65996
2318,171004,67821,68750
2319,171004,70722,82977
2320,185942,31767,42397
2321,185942,66445,66445
2322,185942,67833,82386
2323,642155,78,1011
2324,642155,63693,86133
2325,641275,3,471
2326,641275,59528,59528
2327,641275,67797,83315
2328,538025,42331,86386
2329,521479,64897,82651
2330,482672,245,273
2331,482672,68213,86390
2332,471996,29,110
2333,471996,44431,61956
2334,471996,64979,82908
2335,500641,813,2019
2336,142012,41318,41318
2337,142012,44261,50506
2338,142012,66947,84300
2339,623261,13,8458
2340,623261,68153,86279
2341,542236,71,1017
2342,542236,63954,83971
2343,546111,-1,12181
2344,546111,52654,55339
2345,546111,68704,86332
2346,401124,40070,84339
2347,483882,7,2793
2348,483882,42649,58460
2349,483882,60514,84953
2350,527578,32848,34020
2351,527578,43103,84634
2352,219813,11783,11783
2353,219813,24999,58080
2354,219813,63601,68087
2355,219813,72100,84185
2356,493502,39203,79385
2357,635109,39013,39013
2358,635109,65386,83549
2359,482807,32568,56878
2360,482807,65079,86379
2361,476065,68153,85427
2362,581347,40421,40421
2363,581347,42168,57660
2364,581347,61186,86387
2365,590523,43205,57784
2366,590523,61457,82772
2367,162411,64125,74944
2368,162411,77003,82670
2369,148403,40306,40306
2370,148403,42964,57624
2371,148403,60415,83505
2372,629088,36959,36959
2373,629088,40555,55790
2374,629088,62268,65431
2375,629088,68685,78793
2376,504765,23803,59502
2377,504765,62776,85679
2378,613791,68252,82795
2379,623067,41140,82994
2380,260653,42076,83545
2381,459948,42148,57546
2382,459948,62398,79604
2383,459948,83086,83086
2384,346309,50,605
2385,346309,67343,83797
2386,405455,37636,39787
2387,405455,42895,60715
2388,405455,63029,82690
2389,577479,35208,45211
2390,577479,50025,56915
2391,577479,59479,83133
2392,605027,179,12388
2393,605027,36630,36630
2394,605027,47608,86291
2395,160052,24297,57920
2396,556597,36225,82914
2397,476604,29824,58654
2398,476604,60760,82985
2399,229144,24704,24705
2400,229144,25941,59289
2401,229144,71156,79500
2402,586522,68267,68319
2403,586522,72019,86382
2404,592775,68567,84489
2405,550943,37204,82913
2406,440885,46053,72139
2407,476057,29671,29671
2408,476057,48561,50090
2409,476057,51511,51556
2410,476057,53115,53124
2411,476057,54417,54422
2412,476057,56357,56366
2413,476057,58328,64522
2414,476057,66363,70159
2415,476057,72436,82488
2416,458333,24896,59318
2417,458333,65420,68707
2418,613443,30380,84691
2419,629498,64673,84043
2420,271362,23471,57623
2421,271362,69448,82801
2422,626202,65346,78582
2423,626202,81923,81923
2424,378150,41356,83421
2425,636405,159,513
2426,636405,1837,10877
2427,636405,76411,82357
2428,508769,27433,27433
2429,508769,42141,59720
2430,508769,63009,74790
2431,508769,76122,84632
2432,626208,34881,34881
2433,626208,42712,65325
2434,626208,68508,82771
2435,626208,84273,84273
2436,384674,42865,57097
